state,county,county_name,county_fips5,county_groups
VA,G5106830,Manassas city,51683,county_group_177
VA,G5106850,Manassas Park city,51685,county_group_177
VA,G5106900,Martinsville city,51690,county_group_414
VA,G5107000,Newport News city,51700,independent_county_G5107000
VA,G5107100,Norfolk city,51710,county_group_407
VA,G5107200,Norton city,51720,county_group_426
VA,G5107300,Petersburg city,51730,county_group_39
VA,G5107350,Poquoson city,51735,county_group_19
VA,G5107400,Portsmouth city,51740,county_group_407
VA,G5107500,Radford city,51750,county_group_169
VA,G5107600,Richmond city,51760,independent_county_G5107600
VA,G5107700,Roanoke city,51770,county_group_203
VA,G5107750,Salem city,51775,county_group_203
VA,G5107900,Staunton city,51790,county_group_67
VA,G5108000,Suffolk city,51800,county_group_591
VA,G5108100,Virginia Beach city,51810,independent_county_G5108100
VA,G5108200,Waynesboro city,51820,county_group_67
VA,G5108300,Williamsburg city,51830,county_group_19
VA,G5108400,Winchester city,51840,county_group_452
VT,G5000010,Addison County,50001,county_group_580
VT,G5000030,Bennington County,50003,county_group_580
VT,G5000050,Caledonia County,50005,county_group_548
VT,G5000070,Chittenden County,50007,county_group_221
VT,G5000090,Essex County,50009,county_group_548
VT,G5000110,Franklin County,50011,county_group_221
VT,G5000130,Grand Isle County,50013,county_group_221
VT,G5000150,Lamoille County,50015,county_group_548
VT,G5000170,Orange County,50017,county_group_374
VT,G5000190,Orleans County,50019,county_group_548
VT,G5000210,Rutland County,50021,county_group_580
VT,G5000230,Washington County,50023,county_group_548
VT,G5000250,Windham County,50025,county_group_374
VT,G5000270,Windsor County,50027,county_group_374
WA,G5300010,Adams County,53001,county_group_380
WA,G5300030,Asotin County,53003,county_group_380
WA,G5300050,Benton County,53005,county_group_386
WA,G5300070,Chelan County,53007,county_group_191
WA,G5300090,Clallam County,53009,county_group_442
WA,G5300110,Clark County,53011,independent_county_G5300110
WA,G5300130,Columbia County,53013,county_group_380
WA,G5300150,Cowlitz County,53015,county_group_454
WA,G5300170,Douglas County,53017,county_group_191
WA,G5300190,Ferry County,53019,county_group_553
WA,G5300210,Franklin County,53021,county_group_386
WA,G5300230,Garfield County,53023,county_group_380
WA,G5300250,Grant County,53025,county_group_570
WA,G5300270,Grays Harbor County,53027,county_group_544
WA,G5300290,Island County,53029,county_group_98
WA,G5300310,Jefferson County,53031,county_group_442
WA,G5300330,King County,53033,independent_county_G5300330
WA,G5300350,Kitsap County,53035,independent_county_G5300350
WA,G5300370,Kittitas County,53037,county_group_570
WA,G5300390,Klickitat County,53039,county_group_269
WA,G5300410,Lewis County,53041,county_group_269
WA,G5300430,Lincoln County,53043,county_group_380
WA,G5300450,Mason County,53045,county_group_544
WA,G5300470,Okanogan County,53047,county_group_553
WA,G5300490,Pacific County,53049,county_group_454
WA,G5300510,Pend Oreille County,53051,county_group_553
WA,G5300530,Pierce County,53053,independent_county_G5300530
WA,G5300550,San Juan County,53055,county_group_98
WA,G5300570,Skagit County,53057,county_group_98
WA,G5300590,Skamania County,53059,county_group_269
WA,G5300610,Snohomish County,53061,independent_county_G5300610
WA,G5300630,Spokane County,53063,independent_county_G5300630
WA,G5300650,Stevens County,53065,county_group_553
WA,G5300670,Thurston County,53067,independent_county_G5300670
WA,G5300690,Wahkiakum County,53069,county_group_454
WA,G5300710,Walla Walla County,53071,independent_county_G5300710
WA,G5300730,Whatcom County,53073,independent_county_G5300730
WA,G5300750,Whitman County,53075,county_group_380
WA,G5300770,Yakima County,53077,independent_county_G5300770
WI,G5500010,Adams County,55001,county_group_55
WI,G5500030,Ashland County,55003,county_group_37
WI,G5500050,Barron County,55005,county_group_273
WI,G5500070,Bayfield County,55007,county_group_37
WI,G5500090,Brown County,55009,independent_county_G5500090
WI,G5500110,Buffalo County,55011,county_group_507
WI,G5500130,Burnett County,55013,county_group_37
WI,G5500150,Calumet County,55015,county_group_498
WI,G5500170,Chippewa County,55017,county_group_65
WI,G5500190,Clark County,55019,county_group_273
WI,G5500210,Columbia County,55021,county_group_450
WI,G5500230,Crawford County,55023,county_group_507
WI,G5500250,Dane County,55025,independent_county_G5500250
WI,G5500270,Dodge County,55027,county_group_137
WI,G5500290,Door County,55029,county_group_393
WI,G5500310,Douglas County,55031,county_group_37
WI,G5500330,Dunn County,55033,county_group_319
WI,G5500350,Eau Claire County,55035,county_group_65
WI,G5500370,Florence County,55037,county_group_393
WI,G5500390,Fond du Lac County,55039,county_group_498
WI,G5500410,Forest County,55041,county_group_143
WI,G5500430,Grant County,55043,county_group_320
WI,G5500450,Green County,55045,county_group_320
WI,G5500470,Green Lake County,55047,county_group_469
WI,G5500490,Iowa County,55049,county_group_320
WI,G5500510,Iron County,55051,county_group_37
WI,G5500530,Jackson County,55053,county_group_507
WI,G5500550,Jefferson County,55055,county_group_137
WI,G5500570,Juneau County,55057,county_group_55
WI,G5500590,Kenosha County,55059,independent_county_G5500590
WI,G5500610,Kewaunee County,55061,county_group_557
WI,G5500630,La Crosse County,55063,independent_county_G5500630
WI,G5500650,Lafayette County,55065,county_group_320
WI,G5500670,Langlade County,55067,county_group_143
WI,G5500690,Lincoln County,55069,county_group_143
WI,G5500710,Manitowoc County,55071,county_group_557
WI,G5500730,Marathon County,55073,independent_county_G5500730
WI,G5500750,Marinette County,55075,county_group_393
WI,G5500770,Marquette County,55077,county_group_469
WI,G5500780,Menominee County,55078,county_group_469
WI,G5500790,Milwaukee County,55079,independent_county_G5500790
WI,G5500810,Monroe County,55081,county_group_507
WI,G5500830,Oconto County,55083,county_group_393
WI,G5500850,Oneida County,55085,county_group_143
WI,G5500870,Outagamie County,55087,independent_county_G5500870
WI,G5500890,Ozaukee County,55089,county_group_68
WI,G5500910,Pepin County,55091,county_group_507
WI,G5500930,Pierce County,55093,county_group_507
WI,G5500950,Polk County,55095,county_group_273
WI,G5500970,Portage County,55097,county_group_55
WI,G5500990,Price County,55099,county_group_37
WI,G5501010,Racine County,55101,independent_county_G5501010
WI,G5501030,Richland County,55103,county_group_320
WI,G5501050,Rock County,55105,independent_county_G5501050
WI,G5501070,Rusk County,55107,county_group_37
WI,G5501090,St. Croix County,55109,county_group_319
WI,G5501110,Sauk County,55111,county_group_450
WI,G5501130,Sawyer County,55113,county_group_37
WI,G5501150,Shawano County,55115,county_group_469
WI,G5501170,Sheboygan County,55117,independent_county_G5501170
WI,G5501190,Taylor County,55119,county_group_37
WI,G5501210,Trempealeau County,55121,county_group_507
WI,G5501230,Vernon County,55123,county_group_507
WI,G5501250,Vilas County,55125,county_group_143
WI,G5501270,Walworth County,55127,independent_county_G5501270
WI,G5501290,Washburn County,55129,county_group_37
WI,G5501310,Washington County,55131,county_group_68
WI,G5501330,Waukesha County,55133,independent_county_G5501330
WI,G5501350,Waupaca County,55135,county_group_469
WI,G5501370,Waushara County,55137,county_group_469
WI,G5501390,Winnebago County,55139,independent_county_G5501390
WI,G5501410,Wood County,55141,county_group_55
WV,G5400010,Barbour County,54001,county_group_503
WV,G5400030,Berkeley County,54003,county_group_125
WV,G5400050,Boone County,54005,county_group_531
WV,G5400070,Braxton County,54007,county_group_12
WV,G5400090,Brooke County,54009,county_group_116
WV,G5400110,Cabell County,54011,county_group_431
WV,G5400130,Calhoun County,54013,county_group_12
WV,G5400150,Clay County,54015,county_group_526
WV,G5400170,Doddridge County,54017,county_group_104
WV,G5400190,Fayette County,54019,county_group_410
WV,G5400210,Gilmer County,54021,county_group_12
WV,G5400230,Grant County,54023,county_group_503
WV,G5400250,Greenbrier County,54025,county_group_417
WV,G5400270,Hampshire County,54027,county_group_125
WV,G5400290,Hancock County,54029,county_group_116
WV,G5400310,Hardy County,54031,county_group_503
WV,G5400330,Harrison County,54033,county_group_104
WV,G5400350,Jackson County,54035,county_group_12
WV,G5400370,Jefferson County,54037,county_group_125
WV,G5400390,Kanawha County,54039,county_group_526
WV,G5400410,Lewis County,54041,county_group_503
WV,G5400430,Lincoln County,54043,county_group_531
WV,G5400450,Logan County,54045,county_group_445
WV,G5400470,McDowell County,54047,county_group_445
WV,G5400490,Marion County,54049,county_group_104
WV,G5400510,Marshall County,54051,county_group_116
WV,G5400530,Mason County,54053,county_group_431
WV,G5400550,Mercer County,54055,county_group_410
WV,G5400570,Mineral County,54057,county_group_125
WV,G5400590,Mingo County,54059,county_group_445
WV,G5400610,Monongalia County,54061,county_group_434
WV,G5400630,Monroe County,54063,county_group_417
WV,G5400650,Morgan County,54065,county_group_125
WV,G5400670,Nicholas County,54067,county_group_417
WV,G5400690,Ohio County,54069,county_group_116
WV,G5400710,Pendleton County,54071,county_group_503
WV,G5400730,Pleasants County,54073,county_group_167
WV,G5400750,Pocahontas County,54075,county_group_417
WV,G5400770,Preston County,54077,county_group_434
WV,G5400790,Putnam County,54079,county_group_531
WV,G5400810,Raleigh County,54081,county_group_410
WV,G5400830,Randolph County,54083,county_group_503
WV,G5400850,Ritchie County,54085,county_group_12
WV,G5400870,Roane County,54087,county_group_12
WV,G5400890,Summers County,54089,county_group_417
WV,G5400910,Taylor County,54091,county_group_104
WV,G5400930,Tucker County,54093,county_group_503
WV,G5400950,Tyler County,54095,county_group_12
WV,G5400970,Upshur County,54097,county_group_503
WV,G5400990,Wayne County,54099,county_group_431
WV,G5401010,Webster County,54101,county_group_417
WV,G5401030,Wetzel County,54103,county_group_12
WV,G5401050,Wirt County,54105,county_group_167
WV,G5401070,Wood County,54107,county_group_167
WV,G5401090,Wyoming County,54109,county_group_445
WY,G5600010,Albany County,56001,county_group_217
WY,G5600030,Big Horn County,56003,county_group_83
WY,G5600050,Campbell County,56005,county_group_501
WY,G5600070,Carbon County,56007,county_group_519
WY,G5600090,Converse County,56009,county_group_519
WY,G5600110,Crook County,56011,county_group_501
WY,G5600130,Fremont County,56013,county_group_170
WY,G5600150,Goshen County,56015,county_group_501
WY,G5600170,Hot Springs County,56017,county_group_170
WY,G5600190,Johnson County,56019,county_group_501
WY,G5600210,Laramie County,56021,county_group_217
WY,G5600230,Lincoln County,56023,county_group_83
WY,G5600250,Natrona County,56025,county_group_519
WY,G5600270,Niobrara County,56027,county_group_501
WY,G5600290,Park County,56029,county_group_83
WY,G5600310,Platte County,56031,county_group_501
WY,G5600330,Sheridan County,56033,county_group_83
WY,G5600350,Sublette County,56035,county_group_170
WY,G5600370,Sweetwater County,56037,county_group_170
WY,G5600390,Teton County,56039,county_group_83
WY,G5600410,Uinta County,56041,county_group_170
WY,G5600430,Washakie County,56043,county_group_501
WY,G5600450,Weston County,56045,county_group_501
